"('Tree-Delete', 'notebook-test-hagrid', 'if:github.event.inputs.release_platform', '== \'REAL_PYPI\' strategy:max-parallel:99 matrix:os:ubuntu-latest python-version:3.12 runs-on:${{ matrix.os }} steps:uses:actions/checkout@v4 name:Remove unnecessary files if:matrix.os == \'ubuntu-latest\' run:sudo rm -rf /usr/share/dotnet\\nsudo rm -rf \\""$AGENT_TOOLSDIRECTORY\\""\\ndocker image prune --all --force\\ndocker builder prune --all --force\\ndocker system prune --all --force\\n name:Set up Python ${{ matrix.python-version }} uses:actions/setup-python@v5 with:python-version:${{ matrix.python-version }} name:Upgrade pip run:python -m pip install --upgrade --user pip\\n name:Get pip cache dir id:pip-cache shell:bash run:echo \\""dir=$(pip cache dir)\\"" >> $GITHUB_OUTPUT\\n name:pip cache uses:actions/cache@v4 with:path:${{ steps.pip-cache.outputs.dir }} key:${{ runner.os }}-pip-py${{ matrix.python-version }}-${{ hashFiles(\'setup.cfg\') }} restore-keys:${{ runner.os }}-pip-py${{ matrix.python-version }}-\\n name:Install Hagrid, tox and uv run:pip install -U hagrid\\npip install --upgrade pip uv==0.1.35 tox tox-uv==1.5.1\\n name:Hagrid Version run:hagrid version\\n name:Remove existing containers continue-on-error:shell:bash run:docker rm $(docker ps -aq) --force || true\\ndocker volume prune -f || true\\ndocker buildx use default || true\\n name:Launch Domain run:hagrid launch test-domain-1 to docker:8081 --tag=${{ inputs.syft_version }} --low-side\\n name:Run tests env:NODE_PORT:8081 SYFT_VERSION:${{ inputs.syft_version }} EXCLUDE_NOTEBOOKS:not 11-container-images-k8s.ipynb run:tox -e e2e.test.notebook\\n name:Run log collector timeout-minutes:5 if:failure() shell:bash run:python ./scripts/container_log_collector.py\\n name:Get job name and url id:job_name if:failure() shell:bash run:echo \\""job_name=$(echo ${{ github.job }})\\"" >> $GITHUB_OUTPUT\\necho \\""date=$(date +\'%Y-%m-%d\')\\"" >> $GITHUB_OUTPUT\\n name:Upload logs to GitHub uses:actions/upload-artifact@master if:failure() with:name:${{ matrix.os }}-${{ steps.job_name.outputs.job_name }}-logs-${{ steps.job_name.outputs.date }} path:./logs/${{ steps.job_name.outputs.job_name}}/')",25
"('Insert', 'pull_request', 'pull_request', '')",25
"('Update', 'run', 'pip', 'install -U hagrid\\npip install --upgrade pip uv==0.1.35 tox tox-uv==1.5.1 tox-current-env\\n')",25
"('Update', 'name', 'Install', 'Hagrid, tox and uv')",25
"('Update', 'uses', 'actions/cache@v3', '')",25
"('Update', 'tags', 'type=raw,value=${{', 'env.GRID_VERSION }}\\ntype=raw,value=0.8.0\\n')",24
"('Tree-Addition', 'defaults', 'run:shell:bash', '')",24
"('Insert', 'jobs', 'formatting-check:name:Formatting', 'Check runs-on:ubuntu-latest steps:uses:actions/checkout@v2 name:Run clang-format style check for C/C++ programs. uses:jidicula/clang-format-action@v3.4.0 with:clang-format-version:11 check-path:.')",24
"('Tree-Addition', 'needs', 'release-checks', '')",24
"('Update', 'node-type', 'node-type', '')",24
"('Insert', 'formatting-check', 'name:Formatting', 'Check runs-on:ubuntu-latest steps:uses:actions/checkout@v2 name:Run clang-format style check for C/C++ programs. uses:jidicula/clang-format-action@v3.4.0 with:clang-format-version:11 check-path:.')",24
"('Insert', 'steps', 'uses:actions/checkout@v2', 'name:Run clang-format style check for C/C++ programs. uses:jidicula/clang-format-action@v3.4.0 with:clang-format-version:11 check-path:.')",24
"('Insert', 'clang-format-version', '11', '')",24
"('Tree-Addition', 'paths', 'packages/syft/tests/trigger/version_tests', '')",24
"('Update', 'runs-on', 'ubuntu-latest', '')",24
"('Insert', 'branches', 'dev', 'main 0.8')",24
"('Insert', 'with', 'python-version:3.12', '')",23
"('Tree-Addition', 'continue-on-error', '', '')",23
"('Update', 'uses', 'actions/cache@v2', '')",23
"('Update', 'shell', 'shell', '')",22
"('Tree-Delete', 'shell', 'bash', '')",22
"('Insert', 'with', 'context:./packages', 'file:./packages/grid/backend/backend.dockerfile platforms:${{ steps.release_metadata.outputs.release_platform }} target:backend outputs:type=image,name=openmined/syft-backend,push-by-digest=true,name-canonical=true,push=true cache-from:type=registry,ref=openmined/syft-backend:cache-${{ steps.release_metadata.outputs.short_release_platform }} cache-to:type=registry,ref=openmined/syft-backend:cache-${{ steps.release_metadata.outputs.short_release_platform }},mode=max')",22
"('Tree-Delete', 'if', 'failure()', '')",22
"('Insert', 'pull_request', 'types:closed', 'branches:master paths:tools/** setup.py')",22
"('Update', 'on', 'pull_request', '')",22
"('Tree-Delete', 'os', 'windows-latest', '')",22
"('Tree-Addition', 'os', 'ubuntu-latest', '')",22
"('Update', 'name', '${{', 'matrix.os }}-${{ steps.job_name.outputs.job_name }}-logs-${{ steps.date.outputs.date }}')",22
"('Tree-Addition', 'name', 'docker-builder', '')",22
"('Tree-Addition', 'base', '${{', 'github.ref }}')",22
"('Update', 'none', 'none', '')",22
"('Delete', 'env', 'TORCH_VERSION:${{', 'matrix.torch-version }}')",21
"('Update', 'on', 'push', '')",21
"('Update', 'TWINE_USERNAME', '${{', 'secrets.PYPI_USERNAME }}')",21
"('Update', 'uses', 'conda-incubator/setup-miniconda@v2', '')",21
"('Update', 'uses', 'codecov/codecov-action@v1', '')",21
"('Tree-Addition', 'needs', 'pretest', '')",20
"('Update', 'shell', 'bash', '')",20
"('Insert', 'with', 'name:wheels', 'path:dist')",20
"('Update', 'id', 'id', '')",20
"('Update', 'python', 'PYTHON-VERSION', '')",20
"('Update', 'TWINE_PASSWORD', '${{', 'secrets.PYPI_PASSWORD }}')",20
"('Insert', 'steps', 'name:Run', 'log collector if:failure() shell:bash run:python ./scripts/container_log_collector.py\\n')",20
"('Insert', 'steps', 'name:Mandatory', ""Container cleanup if:steps.changes.outputs.stack == 'true' continue-on-error:shell:bash run:docker rm `docker ps -aq` --force || true\\ndocker volume prune -f || true\\n"")",20
"('Insert', 'on', 'workflow_dispatch:inputs:none:description:Deploy', 'Syft Documentation required:pull_request:branches:dev paths:docs/ push:branches:dev paths:docs/')",20
"('Tree-Addition', 'os', 'windows-latest', '')",20
"('Update', 'os', 'ubuntu-18.04', '')",20
"('Update', 'run', '#', 'install k3d\\nwget https://github.com/k3d-io/k3d/releases/download/v5.4.4/k3d-linux-amd64\\nmv k3d-linux-amd64 k3d\\nchmod +x k3d\\nexport PATH=`pwd`:$PATH\\nk3d version\\nDEVSPACE_VERSION=v5.18.5\\ncurl -sSL https://github.com/loft-sh/devspace/releases/download/${DEVSPACE_VERSION}/devspace-linux-amd64 -o ./devspace\\nchmod +x devspace\\ndevspace --version\\ntox -e stack.test.integration.k8s\\ndocker rm $(docker ps -aq) --force || true\\ndocker volume prune -f || true\\n')",20
"('Update', 'run', 'bandit', '-r hagrid\\nsafety check -i 42923\\n')",20
"('Update', 'image-ref', 'mongo:7.0.0', '')",20
"('Update', 'branches', 'master', '')",20
"('Insert', 'branches', 'branches', '')",20
"('Insert', 'uses', 'actions/checkout@master', '')",20
"('Tree-Addition', 'steps', 'name:Upload', 'logs to GitHub uses:actions/upload-artifact@master if:failure() with:name:${{ matrix.os }}-${{ steps.job_name.outputs.job_name }}-${{ matrix.pytest-modules }}-logs-${{ steps.date.outputs.date }} path:./logs/${{ steps.job_name.outputs.job_name}}/')",19
"('Tree-Addition', 'steps', 'name:Get', 'pip cache dir id:pip-cache run:echo \\""::set-output name=dir::$(pip cache dir)\\""\\n')",19
"('Insert', 'on', 'push:branches:master', '')",19
"('Update', 'run', 'pip', 'install --upgrade pip uv==0.1.35 tox tox-uv==1.5.1\\nuv --version\\n')",19
"('Update', 'run', 'docker', 'rm `docker ps -aq` --force || true\\ntox -e stack.test.course\\ndocker rm `docker ps -aq` --force || true')",19
"('Update', 'run', 'brew', 'install libomp\\n')",19
"('Tree-Delete', 'paths', 'docs/**', '')",19
"('Tree-Addition', 'workflow_call', '', '')",19
"('Update', 'uses', 'actions/checkout@master', '')",19
"('Update', 'path', '~/.cache/pip', '')",18
"('Insert', 'tags', 'v*', '')",18
"('Insert', 'build-and-push-docker-images', 'strategy:matrix:runner:sh-arc-linux-x64', 'sh-arc-linux-arm64 runs-on:${{ matrix.runner }} outputs:server_version:${{ steps.release_metadata.outputs.server_version }} steps:name:Setup Python on x64 if:${{ !endsWith(matrix.runner, \'-arm64\') }} uses:actions/setup-python@v5 with:python-version:3.12 name:Install Metadata packages for arm64 if:${{ endsWith(matrix.runner, \'-arm64\') }} run:sudo apt update -y\\nsudo apt install software-properties-common -y\\nsudo apt install gcc curl -y\\nsudo apt-get install python3-dev -y\\n name:Setup Python on arm64 if:${{ endsWith(matrix.runner, \'-arm64\') }} uses:deadsnakes/action@v3.1.0 with:python-version:3.12 name:Install Git run:sudo apt-get update\\nsudo apt-get install git -y\\n uses:actions/checkout@v4 with:ref:${{ github.event.inputs.release_branch }} name:Check python version run:python --version\\npython3 --version\\nwhich python\\n name:Install dependencies run:python -m pip install --upgrade pip\\npip install uv==0.2.17 tox tox-uv==1.9.0 bump2version==1.0.1\\nuv --version\\n name:Generate Release Metadata id:release_metadata run:if [[ ${{matrix.runner}} == *\\""x64\\""* ]]; then\\n  echo \\""release_platform=linux/amd64\\"" >> $GITHUB_OUTPUT\\n  echo \\""short_release_platform=amd64\\"" >> $GITHUB_OUTPUT\\nelse\\n  echo \\""release_platform=linux/arm64\\"" >> $GITHUB_OUTPUT\\n  echo \\""short_release_platform=arm64\\"" >> $GITHUB_OUTPUT\\nfi\\necho \\""server_version=${{ github.event.inputs.release_version }}\\"" >> $GITHUB_OUTPUT\\n name:Bump to Final Release version run:python scripts/bump_version.py --bump-to-stable ${{ steps.release_metadata.outputs.server_version}}\\n name:Update Commit Hash in Syft run:python packages/syft/src/syft/util/update_commit.py packages/syft/src/syft/util/commit.py\\n name:Set up Docker Buildx uses:docker/setup-buildx-action@v3 name:Login to Docker uses:docker/login-action@v3 with:username:${{ secrets.DOCKER_LOGIN }} password:${{ secrets.DOCKER_PASSWORD }} name:Build and push `syft-backend` image to DockerHub id:syft-backend-build uses:docker/build-push-action@v6 with:context:./packages file:./packages/grid/backend/backend.dockerfile platforms:${{ steps.release_metadata.outputs.release_platform }} target:backend outputs:type=image,name=openmined/syft-backend,push-by-digest=true,name-canonical=true,push=true cache-from:type=registry,ref=openmined/syft-backend:cache-${{ steps.release_metadata.outputs.short_release_platform }} cache-to:type=registry,ref=openmined/syft-backend:cache-${{ steps.release_metadata.outputs.short_release_platform }},mode=max name:Export digest for syft-backend run:mkdir -p /tmp/digests/syft-backend\\ndigest=\\""${{ steps.syft-backend-build.outputs.digest }}\\""\\ntouch \\""/tmp/digests/syft-backend/${digest#sha256:}\\""\\n name:Build and push `syft-frontend` image to DockerHub id:syft-frontend-build uses:docker/build-push-action@v6 with:context:./packages/grid/frontend file:./packages/grid/frontend/frontend.dockerfile platforms:${{ steps.release_metadata.outputs.release_platform }} outputs:type=image,name=openmined/syft-frontend,push-by-digest=true,name-canonical=true,push=true target:syft-ui-development cache-from:type=registry,ref=openmined/syft-frontend:cache-${{ steps.release_metadata.outputs.short_release_platform }} cache-to:type=registry,ref=openmined/syft-frontend:cache-${{ steps.release_metadata.outputs.short_release_platform}},mode=max name:Export digest for syft-frontend run:mkdir -p /tmp/digests/syft-frontend\\ndigest=\\""${{ steps.syft-frontend-build.outputs.digest }}\\""\\ntouch \\""/tmp/digests/syft-frontend/${digest#sha256:}\\""\\n name:Build and push `syft-seaweedfs` image to DockerHub id:syft-seaweedfs-build uses:docker/build-push-action@v6 with:context:./packages/grid/seaweedfs file:./packages/grid/seaweedfs/seaweedfs.dockerfile platforms:${{ steps.release_metadata.outputs.release_platform }} outputs:type=image,name=openmined/syft-seaweedfs,push-by-digest=true,name-canonical=true,push=true cache-from:type=registry,ref=openmined/syft-seaweedfs:cache-${{ steps.release_metadata.outputs.short_release_platform }} cache-to:type=registry,ref=openmined/syft-seaweedfs:cache-${{ steps.release_metadata.outputs.short_release_platform}},mode=max name:Export digest for syft-seaweedfs run:mkdir -p /tmp/digests/syft-seaweedfs\\ndigest=\\""${{ steps.syft-seaweedfs-build.outputs.digest }}\\""\\ntouch \\""/tmp/digests/syft-seaweedfs/${digest#sha256:}\\""\\n name:Build and push `syft-enclave-attestation` image to DockerHub if:${{ endsWith(matrix.runner, \'-x64\') }} id:syft-enclave-attestation-build uses:docker/build-push-action@v6 with:context:./packages/grid/enclave/attestation file:./packages/grid/enclave/attestation/attestation.dockerfile platforms:${{ steps.release_metadata.outputs.release_platform }} outputs:type=image,name=openmined/syft-enclave-attestation,push-by-digest=true,name-canonical=true,push=true cache-from:type=registry,ref=openmined/syft-enclave-attestation:cache-${{ steps.release_metadata.outputs.short_release_platform }} cache-to:type=registry,ref=openmined/syft-enclave-attestation:cache-${{ steps.release_metadata.outputs.short_release_platform}},mode=max name:Export digest for syft-enclave-attestation if:${{ endsWith(matrix.runner, \'-x64\') }} run:mkdir -p /tmp/digests/syft-enclave-attestation\\ndigest=\\""${{ steps.syft-enclave-attestation-build.outputs.digest }}\\""\\ntouch \\""/tmp/digests/syft-enclave-attestation/${digest#sha256:}\\""\\n name:Build and push `syft` image to registry id:syft-build uses:docker/build-push-action@v6 with:context:./packages/ file:./packages/grid/syft-client/syft.Dockerfile outputs:type=image,name=openmined/syft-client,push-by-digest=true,name-canonical=true,push=true platforms:${{ steps.release_metadata.outputs.release_platform }} cache-from:type=registry,ref=openmined/syft-client:cache-${{ steps.release_metadata.outputs.short_release_platform }} cache-to:type=registry,ref=openmined/syft-client:cache-${{ steps.release_metadata.outputs.short_release_platform }},mode=max name:Export digest for `syft` image run:mkdir -p /tmp/digests/syft\\ndigest=\\""${{ steps.syft-build.outputs.digest }}\\""\\ntouch \\""/tmp/digests/syft/${digest#sha256:}\\""\\n name:Upload digests uses:actions/upload-artifact@v4 with:name:digests-${{ steps.release_metadata.outputs.server_version }}-${{ steps.release_metadata.outputs.short_release_platform }} path:/tmp/digests/* if-no-files-found:error retention-days:1')",18
"('Insert', 'needs', 'pre-commit', 'pretest')",18
"('Tree-Addition', 'shell', 'bash', '-l {0}')",18
"('Insert', 'with', 'image:mongo:7.0.0', 'args:--sarif-file-output=snyk-code.sarif')",18
"('Insert', 'scan-traefik-snyk', 'permissions:contents:read', 'security-events:write actions:read runs-on:ubuntu-latest steps:name:Snyk Container test uses:snyk/actions/docker@master continue-on-error:env:SNYK_TOKEN:${{ secrets.SNYK_TOKEN }} with:image:traefik:v2.11.0 args:--sarif-file-output=snyk-code.sarif name:Post-process sarif output run:sed -i \'s/\\""security-severity\\"": \\""undefined\\""/\\""security-severity\\"": \\""0\\""/g\' snyk-code.sarif\\n name:Post-process sarif output for security severities set to \\""null\\"" run:sed -i \'s/\\""security-severity\\"": \\""null\\""/\\""security-severity\\"": \\""0\\""/g\' snyk-code.sarif\\n name:Upload result to GitHub Code Scanning uses:github/codeql-action/upload-sarif@v3 with:sarif_file:snyk-code.sarif')",18
"('Delete', 'scan-traefik-snyk', 'permissions:contents:read', 'security-events:write actions:read runs-on:ubuntu-latest steps:uses:actions/checkout@v4 name:Set up Snyk CLI to check for security issues uses:snyk/actions/setup@master env:SNYK_TOKEN:${{ secrets.SNYK_TOKEN }} name:Snyk auth shell:bash run:snyk config set api=$SNYK_TOKEN env:SNYK_TOKEN:${{ secrets.SNYK_TOKEN }} name:Snyk Container test continue-on-error:shell:bash run:snyk container test traefik:v2.11.0 --sarif --sarif-file-output=snyk-code.sarif env:SNYK_TOKEN:${{ secrets.SNYK_TOKEN }} name:Upload result to GitHub Code Scanning uses:github/codeql-action/upload-sarif@v3 with:sarif_file:snyk-code.sarif')",18
"('Update', 'if', 'github.repository', ""== 'OpenMined/PySyft' && (github.event.inputs.skip_tests == 'false' || github.event_name == 'schedule')"")",18
