rule_lhf,rule_rhs,conf,lift,supp,conv
"(('after_script', 'delete-node'),)","(('after_success', 'insert-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('after_script', 'delete-node'),)","(('before_install', 'update-node'),)",1.0,8.853658536585366,0.0027548209366391185,887052341.5977961
"(('after_script', 'delete-tree'),)","(('after_script', 'update-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('after_script', 'delete-tree'),)","(('script', 'update-node'),)",1.0,4.5375000000000005,0.0027548209366391185,779614325.0688704
"(('after_script', 'move-tree'),)","(('after_script', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node'),)","(('after_script', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node'),)","(('after_script', 'update-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('after_script', 'insert-node'),)","(('after_success', 'insert-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('after_script', 'insert-node'),)","(('before_install', 'update-node'),)",1.0,8.853658536585366,0.0027548209366391185,887052341.5977961
"(('after_script', 'move-tree'),)","(('after_script', 'update-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('after_script', 'move-tree'),)","(('after_success', 'insert-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('after_script', 'move-tree'),)","(('before_install', 'update-node'),)",1.0,8.853658536585366,0.0027548209366391185,887052341.5977961
"(('after_success', 'move-tree'),)","(('after_success', 'insert-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('esudo', 'insert-tree'),)","(('after_success', 'insert-tree'),)",1.0,40.333333333333336,0.0027548209366391185,975206611.5702479
"(('after_success', 'move-tree'),)","(('install', 'insert-tree'),)",1.0,6.258620689655173,0.0027548209366391185,840220385.674931
"(('allow_failures', 'move-tree'),)","(('allow_failures', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'delete-node'),)","(('allow_failures', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'update-node'),)","(('allow_failures', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'delete-node'),)","(('allow_failures', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'delete-node'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('allow_failures', 'delete-node'),)","(('env', 'update-node'),)",1.0,9.81081081081081,0.0027548209366391185,898071625.3443525
"(('if', 'insert-node'),)","(('allow_failures', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'delete-node'),)","(('if', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'delete-node'),)","(('if', 'insert-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('allow_failures', 'delete-node'),)","(('include', 'delete-node'),)",1.0,51.85714285714286,0.0027548209366391185,980716253.4435261
"(('allow_failures', 'delete-node'),)","(('include', 'insert-node'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('allow_failures', 'delete-node'),)","(('python', 'delete-node'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('allow_failures', 'delete-node'),)","(('python', 'move-tree'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('allow_failures', 'delete-node'),)","(('python', 'update-node'),)",1.0,17.285714285714285,0.0027548209366391185,942148760.3305784
"(('allow_failures', 'insert-node'),)","(('before_script', 'insert-tree'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('allow_failures', 'insert-node'),)","(('cache', 'insert-tree'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('allow_failures', 'insert-node'),)","(('group', 'insert-tree'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('allow_failures', 'insert-node'),)","(('install', 'insert-tree'),)",1.0,6.258620689655173,0.0027548209366391185,840220385.674931
"(('allow_failures', 'insert-node'),)","(('language', 'insert-tree'),)",1.0,24.2,0.0027548209366391185,958677685.9504132
"(('allow_failures', 'insert-node'),)","(('matrix', 'insert-node'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('allow_failures', 'insert-node'),)","(('notifications', 'insert-tree'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('allow_failures', 'insert-node'),)","(('placeholder', 'move-tree'),)",1.0,25.92857142857143,0.0027548209366391185,961432506.8870523
"(('allow_failures', 'insert-node'),)","(('placeholder', 'update-node'),)",1.0,20.166666666666668,0.0027548209366391185,950413223.1404958
"(('allow_failures', 'insert-node'),)","(('python', 'insert-node'),)",1.0,22.687500000000004,0.0027548209366391185,955922865.013774
"(('allow_failures', 'insert-node'),)","(('python', 'insert-tree'),)",1.0,16.5,0.0027548209366391185,939393939.3939394
"(('allow_failures', 'insert-node'),)","(('script', 'insert-tree'),)",1.0,10.371428571428572,0.0027548209366391185,903581267.2176309
"(('allow_failures', 'update-node'),)","(('allow_failures', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'move-tree'),)","(('allow_failures', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'move-tree'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('allow_failures', 'move-tree'),)","(('env', 'update-node'),)",1.0,9.81081081081081,0.0027548209366391185,898071625.3443525
"(('if', 'insert-node'),)","(('allow_failures', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'move-tree'),)","(('if', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'move-tree'),)","(('if', 'insert-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('allow_failures', 'move-tree'),)","(('include', 'delete-node'),)",1.0,51.85714285714286,0.0027548209366391185,980716253.4435261
"(('allow_failures', 'move-tree'),)","(('include', 'insert-node'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('allow_failures', 'move-tree'),)","(('python', 'delete-node'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('allow_failures', 'move-tree'),)","(('python', 'move-tree'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('allow_failures', 'move-tree'),)","(('python', 'update-node'),)",1.0,17.285714285714285,0.0027548209366391185,942148760.3305784
"(('allow_failures', 'update-node'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('allow_failures', 'update-node'),)","(('env', 'update-node'),)",1.0,9.81081081081081,0.0027548209366391185,898071625.3443525
"(('if', 'insert-node'),)","(('allow_failures', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'update-node'),)","(('if', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('allow_failures', 'update-node'),)","(('if', 'insert-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('allow_failures', 'update-node'),)","(('include', 'delete-node'),)",1.0,51.85714285714286,0.0027548209366391185,980716253.4435261
"(('allow_failures', 'update-node'),)","(('include', 'insert-node'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('allow_failures', 'update-node'),)","(('python', 'delete-node'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('allow_failures', 'update-node'),)","(('python', 'move-tree'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('allow_failures', 'update-node'),)","(('python', 'update-node'),)",1.0,17.285714285714285,0.0027548209366391185,942148760.3305784
"(('apt', 'insert-node'),)","(('cache', 'insert-tree'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('apt', 'insert-node'),)","(('install', 'insert-tree'),)",1.0,6.258620689655173,0.0027548209366391185,840220385.674931
"(('apt', 'insert-node'),)","(('language', 'insert-tree'),)",1.0,24.2,0.0027548209366391185,958677685.9504132
"(('packages', 'insert-node'),)","(('apt', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('apt', 'insert-node'),)","(('packages', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('apt', 'insert-node'),)","(('placeholder', 'move-tree'),)",1.0,25.92857142857143,0.0027548209366391185,961432506.8870523
"(('apt', 'insert-node'),)","(('placeholder', 'update-node'),)",1.0,20.166666666666668,0.0027548209366391185,950413223.1404958
"(('apt', 'insert-node'),)","(('python', 'insert-tree'),)",1.0,16.5,0.0027548209366391185,939393939.3939394
"(('apt', 'insert-node'),)","(('script', 'insert-tree'),)",1.0,10.371428571428572,0.0027548209366391185,903581267.2176309
"(('apt', 'insert-node'),)","(('sudo', 'insert-tree'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('arch', 'insert-tree'),)","(('dist', 'insert-tree'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('arch', 'insert-tree'),)","(('env', 'delete-node'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('arch', 'insert-tree'),)","(('env', 'insert-node'),)",1.0,51.85714285714286,0.0027548209366391185,980716253.4435261
"(('arch', 'insert-tree'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('arch', 'insert-tree'),)","(('include', 'delete-node'),)",1.0,51.85714285714286,0.0027548209366391185,980716253.4435261
"(('arch', 'insert-tree'),)","(('include', 'insert-node'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('arch', 'insert-tree'),)","(('matrix', 'update-node'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('arch', 'insert-tree'),)","(('os', 'insert-node'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('arch', 'insert-tree'),)","(('python', 'insert-tree'),)",1.0,16.5,0.0027548209366391185,939393939.3939394
"(('arch', 'insert-tree'),)","(('python', 'move-tree'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('stages', 'insert-tree'),)","(('arch', 'insert-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('arch', 'insert-tree'),)","(('stages', 'insert-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('arch', 'insert-tree'),)","(('sudo', 'move-tree'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('arch', 'insert-tree'),)","(('sudo', 'update-node'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('before_deploy', 'insert-tree'),)","(('before_deploy', 'delete-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'delete-tree'),)","(('before_deploy', 'insert-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'update-node'),)","(('before_deploy', 'delete-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'delete-tree'),)","(('before_deploy', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'update-node'),)","(('before_deploy', 'insert-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'insert-tree'),)","(('before_deploy', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_install', 'delete-node'),)","(('before_install', 'move-tree'),)",1.0,90.75000000000001,0.005509641873278237,988980716.2534435
"(('before_install', 'delete-node'),)","(('before_install', 'update-node'),)",1.0,8.853658536585366,0.005509641873278237,887052341.5977961
"(('before_install', 'delete-node'),)","(('env', 'insert-node'),)",1.0,51.85714285714286,0.005509641873278237,980716253.4435261
"(('before_install', 'delete-node'),)","(('include', 'insert-node'),)",1.0,30.25,0.005509641873278237,966942148.7603306
"(('before_install', 'delete-node'),)","(('install', 'delete-node'),)",1.0,51.85714285714286,0.005509641873278237,980716253.4435261
"(('before_install', 'delete-node'),)","(('install', 'move-tree'),)",1.0,36.300000000000004,0.005509641873278237,972451790.6336087
"(('before_install', 'delete-node'),)","(('install', 'update-node'),)",1.0,4.321428571428571,0.005509641873278237,768595041.322314
"(('notifications', 'delete-tree'),)","(('before_install', 'delete-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('secure', 'insert-node'),)","(('before_install', 'delete-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('slack', 'insert-node'),)","(('before_install', 'delete-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('slack', 'move-tree'),)","(('before_install', 'delete-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('slack', 'update-node'),)","(('before_install', 'delete-tree'),)",1.0,60.5,0.0027548209366391185,983471074.3801653
"(('fast_finish', 'delete-node'),)","(('before_install', 'insert-node'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('fast_finish', 'move-tree'),)","(('before_install', 'insert-node'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('fast_finish', 'update-node'),)","(('before_install', 'insert-node'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('language', 'delete-tree'),)","(('before_install', 'insert-node'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('language', 'insert-node'),)","(('before_install', 'insert-node'),)",1.0,90.75000000000001,0.005509641873278237,988980716.2534435
"(('matrix', 'move-tree'),)","(('before_install', 'insert-node'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('osx_image', 'update-node'),)","(('before_install', 'insert-node'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('services', 'insert-tree'),)","(('before_install', 'insert-tree'),)",1.0,15.125,0.0027548209366391185,933884297.5206611
"(('osx_image', 'update-node'),)","(('before_install', 'move-tree'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('osx_image', 'update-node'),)","(('before_install', 'update-node'),)",1.0,8.853658536585366,0.0027548209366391185,887052341.5977961
"(('stage', 'move-tree'),)","(('before_install', 'update-node'),)",1.0,8.853658536585366,0.0027548209366391185,887052341.5977961
"(('before_script', 'delete-tree'),)","(('python', 'delete-tree'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('before_script', 'delete-tree'),)","(('script', 'update-node'),)",1.0,4.5375000000000005,0.0027548209366391185,779614325.0688704
"(('cache', 'insert-node'),)","(('cache', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('cache', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'move-tree'),)","(('cache', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('cache', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'update-node'),)","(('cache', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('cache', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'delete-node'),)","(('cache', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('directories', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'move-tree'),)","(('cache', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('directories', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'update-node'),)","(('cache', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('directories', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('env', 'delete-node'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('cache', 'delete-node'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('cache', 'delete-node'),)","(('env', 'update-node'),)",1.0,9.81081081081081,0.0027548209366391185,898071625.3443525
"(('cache', 'delete-node'),)","(('install', 'update-node'),)",1.0,4.321428571428571,0.0027548209366391185,768595041.322314
"(('cache', 'delete-node'),)","(('script', 'delete-node'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('cache', 'delete-node'),)","(('script', 'insert-node'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('cache', 'delete-node'),)","(('script', 'move-tree'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('cache', 'delete-node'),)","(('script', 'update-node'),)",1.0,4.5375000000000005,0.0027548209366391185,779614325.0688704
"(('services', 'insert-node'),)","(('cache', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'delete-node'),)","(('services', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('virtualenv', 'delete-tree'),)","(('cache', 'delete-tree'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('cache', 'move-tree'),)","(('cache', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'insert-node'),)","(('cache', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'update-node'),)","(('cache', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'insert-node'),)","(('cache', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'delete-node'),)","(('cache', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'insert-node'),)","(('directories', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'move-tree'),)","(('cache', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'insert-node'),)","(('directories', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'update-node'),)","(('cache', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'insert-node'),)","(('directories', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'insert-node'),)","(('env', 'delete-node'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('cache', 'insert-node'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('cache', 'insert-node'),)","(('env', 'update-node'),)",1.0,9.81081081081081,0.0027548209366391185,898071625.3443525
"(('cache', 'insert-node'),)","(('install', 'update-node'),)",1.0,4.321428571428571,0.0027548209366391185,768595041.322314
"(('cache', 'insert-node'),)","(('script', 'delete-node'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('cache', 'insert-node'),)","(('script', 'insert-node'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('cache', 'insert-node'),)","(('script', 'move-tree'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('cache', 'insert-node'),)","(('script', 'update-node'),)",1.0,4.5375000000000005,0.0027548209366391185,779614325.0688704
"(('services', 'insert-node'),)","(('cache', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'insert-node'),)","(('services', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('packages', 'insert-node'),)","(('cache', 'insert-tree'),)",1.0,30.25,0.0027548209366391185,966942148.7603306
"(('cache', 'update-node'),)","(('cache', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'move-tree'),)","(('cache', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'delete-node'),)","(('cache', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'move-tree'),)","(('directories', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'move-tree'),)","(('cache', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'move-tree'),)","(('directories', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'update-node'),)","(('cache', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'move-tree'),)","(('directories', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'move-tree'),)","(('env', 'delete-node'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('cache', 'move-tree'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('cache', 'move-tree'),)","(('env', 'update-node'),)",1.0,9.81081081081081,0.0027548209366391185,898071625.3443525
"(('cache', 'move-tree'),)","(('install', 'update-node'),)",1.0,4.321428571428571,0.0027548209366391185,768595041.322314
"(('cache', 'move-tree'),)","(('script', 'delete-node'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('cache', 'move-tree'),)","(('script', 'insert-node'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('cache', 'move-tree'),)","(('script', 'move-tree'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('cache', 'move-tree'),)","(('script', 'update-node'),)",1.0,4.5375000000000005,0.0027548209366391185,779614325.0688704
"(('services', 'insert-node'),)","(('cache', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'move-tree'),)","(('services', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'delete-node'),)","(('cache', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'update-node'),)","(('directories', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'move-tree'),)","(('cache', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'update-node'),)","(('directories', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'update-node'),)","(('cache', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'update-node'),)","(('directories', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'update-node'),)","(('env', 'delete-node'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('cache', 'update-node'),)","(('env', 'move-tree'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('cache', 'update-node'),)","(('env', 'update-node'),)",1.0,9.81081081081081,0.0027548209366391185,898071625.3443525
"(('cache', 'update-node'),)","(('install', 'update-node'),)",1.0,4.321428571428571,0.0027548209366391185,768595041.322314
"(('cache', 'update-node'),)","(('script', 'delete-node'),)",1.0,72.60000000000001,0.0027548209366391185,986225895.3168043
"(('cache', 'update-node'),)","(('script', 'insert-node'),)",1.0,36.300000000000004,0.0027548209366391185,972451790.6336087
"(('cache', 'update-node'),)","(('script', 'move-tree'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('cache', 'update-node'),)","(('script', 'update-node'),)",1.0,4.5375000000000005,0.0027548209366391185,779614325.0688704
"(('services', 'insert-node'),)","(('cache', 'update-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('cache', 'update-node'),)","(('services', 'insert-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('sources', 'insert-tree'),)","(('compiler', 'delete-tree'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('condition', 'update-node'),)","(('script', 'update-node'),)",1.0,4.5375000000000005,0.0027548209366391185,779614325.0688704
"(('directories', 'move-tree'),)","(('directories', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'delete-node'),)","(('directories', 'move-tree'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('directories', 'update-node'),)","(('directories', 'delete-node'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
