rule_lhf,rule_rhs,conf,lift,supp,conv
"(('install', 'update-node', 'replace ""pip install pypandoc==1.4"" by ""skip""'),)","(('addons', 'delete-tree', 'deleted String: ""pandoc"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'delete-tree', 'deleted String: ""pandoc"" '),)","(('install', 'update-node', 'replace ""pip install pypandoc==1.4"" by ""skip""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('script', 'update-node', 'replace ""sphinx-versioning push docs gh-pages ."" by ""sphinx-versioning push docs docs .""'),)","(('addons', 'delete-tree', 'deleted String: ""pandoc"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'delete-tree', 'deleted String: ""pandoc"" '),)","(('script', 'update-node', 'replace ""sphinx-versioning push docs gh-pages ."" by ""sphinx-versioning push docs docs .""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('addons', 'insert-node', '""addons""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('addons', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('apt', 'insert-node', '""apt""'),)","(('addons', 'insert-node', '""addons""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('apt', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('apt', 'insert-node', '""packages""'),)","(('addons', 'insert-node', '""addons""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('apt', 'insert-node', '""packages""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('cache', 'insert-tree', '""cache""'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('addons', 'insert-node', '""addons""'),)","(('install', 'insert-tree', '""install""'),)",1.0,22.687500000000004,0.0027548209366391185,955922865.013774
"(('addons', 'insert-node', '""addons""'),)","(('language', 'insert-tree', '""language""'),)",1.0,24.2,0.0027548209366391185,958677685.9504132
"(('packages', 'insert-node', '""libblas-dev""'),)","(('addons', 'insert-node', '""addons""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('packages', 'insert-node', '""libblas-dev""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('placeholder', 'move-tree', '""John""'),)",1.0,27.923076923076923,0.0027548209366391185,964187327.8236914
"(('addons', 'insert-node', '""addons""'),)","(('placeholder', 'move-tree', '""placeholder""'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('placeholder', 'update-node', 'replace ""John"" by ""gfortran""'),)","(('addons', 'insert-node', '""addons""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('placeholder', 'update-node', 'replace ""John"" by ""gfortran""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('placeholder', 'update-node', 'replace ""placeholder"" by ""packages""'),)","(('addons', 'insert-node', '""addons""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('placeholder', 'update-node', 'replace ""placeholder"" by ""packages""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""addons""'),)","(('python', 'insert-tree', '""python""'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('addons', 'insert-node', '""addons""'),)","(('script', 'insert-tree', '""script""'),)",1.0,20.166666666666668,0.0027548209366391185,950413223.1404958
"(('addons', 'insert-node', '""addons""'),)","(('sudo', 'insert-tree', '""sudo""'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('apt', 'insert-node', '""apt""'),)","(('addons', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('apt', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('apt', 'insert-node', '""packages""'),)","(('addons', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('apt', 'insert-node', '""packages""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('cache', 'insert-tree', '""cache""'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('addons', 'insert-node', '""apt""'),)","(('install', 'insert-tree', '""install""'),)",1.0,22.687500000000004,0.0027548209366391185,955922865.013774
"(('addons', 'insert-node', '""apt""'),)","(('language', 'insert-tree', '""language""'),)",1.0,24.2,0.0027548209366391185,958677685.9504132
"(('packages', 'insert-node', '""libblas-dev""'),)","(('addons', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('packages', 'insert-node', '""libblas-dev""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('placeholder', 'move-tree', '""John""'),)",1.0,27.923076923076923,0.0027548209366391185,964187327.8236914
"(('addons', 'insert-node', '""apt""'),)","(('placeholder', 'move-tree', '""placeholder""'),)",1.0,121.0,0.0027548209366391185,991735537.1900827
"(('placeholder', 'update-node', 'replace ""John"" by ""gfortran""'),)","(('addons', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('placeholder', 'update-node', 'replace ""John"" by ""gfortran""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('placeholder', 'update-node', 'replace ""placeholder"" by ""packages""'),)","(('addons', 'insert-node', '""apt""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('placeholder', 'update-node', 'replace ""placeholder"" by ""packages""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('addons', 'insert-node', '""apt""'),)","(('python', 'insert-tree', '""python""'),)",1.0,45.37500000000001,0.0027548209366391185,977961432.506887
"(('addons', 'insert-node', '""apt""'),)","(('script', 'insert-tree', '""script""'),)",1.0,20.166666666666668,0.0027548209366391185,950413223.1404958
"(('addons', 'insert-node', '""apt""'),)","(('sudo', 'insert-tree', '""sudo""'),)",1.0,33.0,0.0027548209366391185,969696969.6969696
"(('placeholder', 'update-node', 'replace ""John"" by ""2.6""'),)","(('addons', 'insert-tree', '""addons""'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('placeholder', 'update-node', 'replace ""John"" by ""3.7""'),)","(('addons', 'insert-tree', '""addons""'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('python', 'insert-node', '""3.7""'),)","(('addons', 'insert-tree', '""addons""'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('script', 'update-node', 'replace ""flake8 chainer cupy tests examples --exclude=libcudnn.py,caffe_pb2.py"" by ""flake8""'),)","(('addons', 'insert-tree', '""addons""'),)",1.0,90.75000000000001,0.0027548209366391185,988980716.2534435
"(('before_deploy', 'delete-tree', 'deleted String: ""export CONDA_BUILD_SUFFIX=\\""-py37_0\\"""" '),)","(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)","(('before_deploy', 'delete-tree', 'deleted String: ""export CONDA_BUILD_SUFFIX=\\""-py37_0\\"""" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'insert-tree', '""conda install conda-build conda-verify anaconda-client""'),)","(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)","(('before_deploy', 'insert-tree', '""conda install conda-build conda-verify anaconda-client""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'update-node', 'replace ""conda config --set always_yes yes --set changeps1 no"" by ""conda config --set changeps1 no""'),)","(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)","(('before_deploy', 'update-node', 'replace ""conda config --set always_yes yes --set changeps1 no"" by ""conda config --set changeps1 no""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'update-node', 'replace ""export CONDA_BUILD_PATH=\\""$HOME/miniconda/conda-bld/$TRAVIS_OS_NAME-64\\"""" by ""conda config --set anaconda_upload yes""'),)","(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)","(('before_deploy', 'update-node', 'replace ""export CONDA_BUILD_PATH=\\""$HOME/miniconda/conda-bld/$TRAVIS_OS_NAME-64\\"""" by ""conda config --set anaconda_upload yes""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'update-node', 'replace ""hash -r"" by ""conda config --set always_yes yes""'),)","(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)","(('before_deploy', 'update-node', 'replace ""hash -r"" by ""conda config --set always_yes yes""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_deploy', 'update-node', 'replace ""if [[ \\""$TRAVIS_PYTHON_VERSION\\"" == \\""2.7\\"" ]]; then wget https://repo.continuum.io/miniconda/Miniconda2-latest-Linux-x86_64.sh -O miniconda.sh; else wget https://repo.continuum.io/miniconda/Miniconda3-latest-Linux-x86_64.sh -O miniconda.sh; fi"" by ""wget https://repo.continuum.io/miniconda/Miniconda3-latest-Linux-x86_64.sh -O miniconda.sh""'),)","(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_deploy', 'update-node', 'replace ""conda install conda-build && conda install conda-verify && conda install anaconda-client && bash ci/conda_upload.sh"" by ""conda build --token $CONDA_TOKEN --user $CONDA_USERNAME ci/""'),)","(('before_deploy', 'update-node', 'replace ""if [[ \\""$TRAVIS_PYTHON_VERSION\\"" == \\""2.7\\"" ]]; then wget https://repo.continuum.io/miniconda/Miniconda2-latest-Linux-x86_64.sh -O miniconda.sh; else wget https://repo.continuum.io/miniconda/Miniconda3-latest-Linux-x86_64.sh -O miniconda.sh; fi"" by ""wget https://repo.continuum.io/miniconda/Miniconda3-latest-Linux-x86_64.sh -O miniconda.sh""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-tree', '""docker exec dislib /dislib/bin/print_tests_logs.sh""'),)","(('after_failure', 'delete-tree', 'deleted String: ""docker exec dislib /dislib/bin/print_tests_logs.sh"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_failure', 'delete-tree', 'deleted String: ""docker exec dislib /dislib/bin/print_tests_logs.sh"" '),)","(('after_script', 'insert-tree', '""docker exec dislib /dislib/bin/print_tests_logs.sh""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_success', 'delete-tree', 'deleted String: ""docker exec dislib codecov --token=629589cf-e257-4262-8ec0-314dfd98f003"" '),)","(('after_failure', 'delete-tree', 'deleted String: ""docker exec dislib /dislib/bin/print_tests_logs.sh"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_failure', 'delete-tree', 'deleted String: ""docker exec dislib /dislib/bin/print_tests_logs.sh"" '),)","(('after_success', 'delete-tree', 'deleted String: ""docker exec dislib codecov --token=629589cf-e257-4262-8ec0-314dfd98f003"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_install', 'insert-tree', '""if [ ${TRAVIS_PYTHON_VERSION:0:1} == \\""3\\"" ]; then export PY3=\\""true\\""; else export PY2=\\""true\\""; fi""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('before_install', 'update-node', 'replace ""build_path=$PWD/build"" by ""build_path=$HOME/build""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('before_install', 'update-node', 'replace ""girder_path=$build_path/girder"" by ""girder_path=$HOME/girder""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('before_install', 'update-node', 'replace ""girder_worker_path=$girder_path/plugins/girder_worker"" by ""girder_worker_path=$HOME/girder_worker""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('before_install', 'update-node', 'replace ""pip install --no-cache-dir -U --upgrade-strategy eager $girder_worker_path\'[girder_io,docker]\'"" by ""if [ -n \\""${PY3}\\"" ]; then sudo pip2 install --no-cache-dir -U setuptools && sudo pip2 install --no-cache-dir -U $girder_worker_path\'[girder_io,docker]\' ; else pip install --no-cache-dir -U $girder_worker_path\'[girder_io,docker]\' ; fi""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('script', 'insert-tree', '""python2 -m girder_worker >/tmp/worker.out 2>&1 &""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('script', 'update-node', 'replace ""cd $build_path/girder_testing_build"" by ""cd $build_path""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('script', 'update-node', 'replace ""cmake -DPYTHON_COVERAGE:BOOL=${PY_COVG} -DPYTHON_VERSION:STRING=${TRAVIS_PYTHON_VERSION} -DCOVERAGE_MINIMUM_PASS=19 -DJS_COVERAGE_MINIMUM_PASS=19 -DRUN_CORE_TESTS:BOOL=\\""OFF\\"" -DTEST_PLUGINS:STRING=\\""HistomicsTK\\"" $girder_path"" by ""cmake -DPYTHON_COVERAGE:BOOL=${PY_COVG} -DPYTHON_EXECUTABLE:FILEPATH=\\""`which python`\\"" -DPYTHON_VERSION:STRING=${TRAVIS_PYTHON_VERSION} -DRUN_CORE_TESTS:BOOL=\\""OFF\\"" -DTEST_PLUGINS:STRING=\\""HistomicsTK\\"" $girder_path""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('script', 'update-node', 'replace ""mkdir -p $build_path/girder_testing_build"" by ""cd $girder_worker_path""'),)","(('after_failure', 'insert-tree', '""after_failure""'),)",1.0,181.50000000000003,0.0027548209366391185,994490358.1267216
"(('before_install', 'update-node', 'replace ""export -f travis_terminate _travis_terminate_linux _travis_terminate_osx _travis_terminate_unix _travis_terminate_windows"" by ""export -f travis_terminate _travis_terminate_agent _travis_terminate_freebsd _travis_terminate_linux _travis_terminate_osx _travis_terminate_unix _travis_terminate_windows""'),)","(('after_install', 'delete-tree', 'deleted String: "".ci/$SCRIPT.sh after_install"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_install', 'delete-tree', 'deleted String: "".ci/$SCRIPT.sh after_install"" '),)","(('before_install', 'update-node', 'replace ""export -f travis_terminate _travis_terminate_linux _travis_terminate_osx _travis_terminate_unix _travis_terminate_windows"" by ""export -f travis_terminate _travis_terminate_agent _travis_terminate_freebsd _travis_terminate_linux _travis_terminate_osx _travis_terminate_unix _travis_terminate_windows""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""after_script""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""docker-compose down""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_script', 'insert-node', '""docker-compose down""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'move-tree', '""after_script""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_script', 'move-tree', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'move-tree', '""docker-compose down""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_script', 'move-tree', '""docker-compose down""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'move-tree', '""docker-compose run web coveralls""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_script', 'move-tree', '""docker-compose run web coveralls""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'update-node', 'replace ""after_script"" by ""after_success""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_script', 'update-node', 'replace ""after_script"" by ""after_success""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_success', 'insert-node', '""after_success""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_success', 'insert-node', '""after_success""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_success', 'insert-node', '""docker-compose run web coveralls""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('after_success', 'insert-node', '""docker-compose run web coveralls""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('before_install', 'update-node', 'replace ""before_install"" by ""install""'),)","(('after_script', 'delete-node', ''),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-node', ''),)","(('before_install', 'update-node', 'replace ""before_install"" by ""install""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'update-node', 'replace ""docker-compose down"" by ""docker ps -aqf name=comicdjango_web_run_1""'),)","(('after_script', 'delete-tree', 'deleted String: ""echo $?"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-tree', 'deleted String: ""echo $?"" '),)","(('after_script', 'update-node', 'replace ""docker-compose down"" by ""docker ps -aqf name=comicdjango_web_run_1""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('script', 'update-node', 'replace ""docker-compose run web dockerize -wait tcp://db:3306 -timeout 30s bash -c \\""py.test --cov-report= --cov=.\\""; echo $?; cat app/.coverage; mv app/.coverage .coverage.docker; echo $?; exit $(docker inspect -f \'{{.State.ExitCode}}\' $(docker ps -aqf name=comicdjango_web_run_1));"" by ""docker-compose run web dockerize -wait tcp://db:3306 -timeout 30s bash -c \\""py.test --cov-report= --cov=.\\""; mv app/.coverage .coverage.docker; exit $(docker inspect -f \'{{.State.ExitCode}}\' $(docker ps -aqf name=comicdjango_web_run_1))""'),)","(('after_script', 'delete-tree', 'deleted String: ""echo $?"" '),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'delete-tree', 'deleted String: ""echo $?"" '),)","(('script', 'update-node', 'replace ""docker-compose run web dockerize -wait tcp://db:3306 -timeout 30s bash -c \\""py.test --cov-report= --cov=.\\""; echo $?; cat app/.coverage; mv app/.coverage .coverage.docker; echo $?; exit $(docker inspect -f \'{{.State.ExitCode}}\' $(docker ps -aqf name=comicdjango_web_run_1));"" by ""docker-compose run web dockerize -wait tcp://db:3306 -timeout 30s bash -c \\""py.test --cov-report= --cov=.\\""; mv app/.coverage .coverage.docker; exit $(docker inspect -f \'{{.State.ExitCode}}\' $(docker ps -aqf name=comicdjango_web_run_1))""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""docker-compose down""'),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""after_script""'),)","(('after_script', 'insert-node', '""docker-compose down""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'move-tree', '""after_script""'),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""after_script""'),)","(('after_script', 'move-tree', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'move-tree', '""docker-compose down""'),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""after_script""'),)","(('after_script', 'move-tree', '""docker-compose down""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'move-tree', '""docker-compose run web coveralls""'),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""after_script""'),)","(('after_script', 'move-tree', '""docker-compose run web coveralls""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'update-node', 'replace ""after_script"" by ""after_success""'),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""after_script""'),)","(('after_script', 'update-node', 'replace ""after_script"" by ""after_success""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_success', 'insert-node', '""after_success""'),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_script', 'insert-node', '""after_script""'),)","(('after_success', 'insert-node', '""after_success""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
"(('after_success', 'insert-node', '""docker-compose run web coveralls""'),)","(('after_script', 'insert-node', '""after_script""'),)",1.0,363.00000000000006,0.0027548209366391185,997245179.0633608
